x_over_lambda_p,mf12_eta20_scaled,gl12_eta20_scaled,r2_eta20_scaled,r4_eta20_scaled,r6_eta20_scaled,gl12_difference_pct,r2_difference_pct,r4_difference_pct,r6_difference_pct
-2.1875,-0.00102585022065903,0.000178397923468564,-0.00113568887608153,-0.00106946930772754,-0.00104707540274948,0.5360025197125,-0.0488884258243508,-0.0194145539607381,-0.00944718174349552
-2.1484375,-0.00114220375836587,0.00011203166790333,-0.00125456872646175,-0.00118659883994245,-0.00116379988957485,0.558251513254351,-0.0500128701219144,-0.0197599437490777,-0.0096122886304633
-2.109375,-0.00127191348272124,3.36077771893104e-05,-0.00138647706530071,-0.00131698417565799,-0.0012938369476166,0.581078483087246,-0.0509914582217359,-0.0200606536925883,-0.00975798259025468
-2.0703125,-0.00141509033505471,-5.69645796854436e-05,-0.00153146858989678,-0.00146072459765368,-0.0014372902098546,0.604492380174466,-0.0517991562945513,-0.0203114946512865,-0.00988101072695596
-2.03125,-0.00156776863058669,-0.000155700747340212,-0.00168569065303613,-0.0016138730532648,-0.00159019816501912,0.628501648199358,-0.0524862765790537,-0.0205207596506287,-0.00998323064094898
-1.9921875,-0.00172249385054272,-0.000255128638203457,-0.00184193944994309,-0.00176901829047386,-0.00174512070952992,0.65311410691199,-0.0531644101420219,-0.0207077064248806,-0.01007105843547
-1.953125,-0.0018704674630896,-0.000346433844141209,-0.00199170397631762,-0.00191741180019804,-0.00189327827260515,0.678336822744023,-0.0539615334997715,-0.0208945997542627,-0.0101529335433383
-1.9140625,-0.0020046155288643,-0.000422528562722813,-0.00212809349943128,-0.00205200937078726,-0.00202761088097677,0.704175966050975,-0.0549591906581981,-0.0210946712381824,-0.0102350721768301
-1.875,-0.00212248907320836,-0.000480952321823499,-0.00224860711158391,-0.00217034253041062,-0.00214566731138907,0.730636654275576,-0.0561342665796383,-0.0212992428200501,-0.0103164735008664
-1.8359375,-0.0022278361169976,-0.000525444395966433,-0.00235664056929146,-0.00227606974323735,-0.00225116763567289,0.757722780358901,-0.0573299708339692,-0.0214684534291759,-0.0103846975888299
-1.796875,-0.0023300845568564,-0.000565427106282186,-0.00246100832581435,-0.00237845622877658,-0.00235348213678219,0.785436825914677,-0.0582732640228058,-0.0215298966067371,-0.0104141009945095
-1.7578125,-0.00244173682201163,-0.000613400931604891,-0.00257348580144717,-0.00248978907843983,-0.00246503041153859,0.813779659049221,-0.0586405594987703,-0.0213877269805099,-0.010367815587246
-1.71875,-0.00257453556807013,-0.000681110690083303,-0.00270519345678047,-0.00262158563313463,-0.00259746060121651,0.842750317230088,-0.0581549225635659,-0.0209416585362315,-0.0102037736913901
-1.6796875,-0.00273587599902127,-0.000775958380350955,-0.00286322660595136,-0.00278106106197564,-0.00275808195625509,0.872345776208153,-0.056682874318146,-0.0201115589963832,-0.0098837179762304
-1.640625,-0.00292703115828632,-0.000899229019515891,-0.00304901366112049,-0.00296940487735849,-0.00294811166296914,0.902560706578251,-0.0542935683137948,-0.0188602492792114,-0.00938278683002328
-1.6015625,-0.00314421403452218,-0.00104715331909208,-0.00325936065370242,-0.00318287091459751,-0.0031637524951459,0.933387220019282,-0.0512509637801395,-0.017205909949408,-0.00869643368494212
-1.5625,-0.00338245799582448,-0.00121478870734283,-0.00349014241898997,-0.00341664647352289,-0.00340007578970416,0.964814607517023,-0.0479295919466021,-0.015217054957355,-0.00784155820154752
-1.5234375,-0.00364110661164972,-0.00140150975204177,-0.00374146965620257,-0.00367028577733438,-0.00365649663758296,0.996829071934926,-0.0446708969647746,-0.0129874448271743,-0.00684999409704804
-1.484375,-0.00392882356885584,-0.00161601868489799,-0.00402233473408338,-0.00395262684464167,-0.00394175285860213,1.02941345722634,-0.041621172868421,-0.0105946734157992,-0.00575473744003538
-1.4453125,-0.00426586064402041,-0.00187861398482786,-0.00435259501426595,-0.00428395279051967,-0.00427613252126137,1.06254697650327,-0.0386048682939549,-0.00805268927164187,-0.00457194151403303
-1.40625,-0.00468202954816759,-0.00221916283107569,-0.00476085032337969,-0.00469387646663936,-0.00468940756596278,1.09620494124461,-0.0350825818793198,-0.00527298147201538,-0.00328390469023206
-1.3671875,-0.00521026392297206,-0.00267066369935581,-0.00527816203801082,-0.0052148687920453,-0.00521437353240885,1.1303584942677,-0.0302209813832586,-0.00204959537470404,-0.00182915873600583
